"state","city","svi"
"Bahia","Ilhéus",0.387
"Bahia","Inhambupe",0.484
"Bahia","Ipecaetá",0.552
"Bahia","Ipiaú",0.367
"Bahia","Ipirá",0.509
"Bahia","Ipupiara",0.416
"Bahia","Irajuba",0.528
"Bahia","Iramaia",0.514
"Bahia","Iraquara",0.444
"Bahia","Irará",0.434
"Bahia","Irecê",0.332
"Bahia","Itabela",0.507
"Bahia","Itaberaba",0.423
"Bahia","Itabuna",0.31
"Bahia","Itacaré",0.445
"Bahia","Itaeté",0.602
"Bahia","Itagi",0.476
"Bahia","Itagibá",0.465
"Bahia","Itagimirim",0.395
"Bahia","Itaguaçu da Bahia",0.493
"Bahia","Itaju do Colônia",0.515
"Bahia","Itajuípe",0.445
"Bahia","Itamaraju",0.469
"Bahia","Itamari",0.471
"Bahia","Itambé",0.415
"Bahia","Itanagra",0.516
"Bahia","Itanhém",0.378
"Bahia","Itapebi",0.491
"Bahia","Itapetinga",0.283
"Bahia","Itapicuru",0.615
"Bahia","Itapitanga",0.485
"Bahia","Itapé",0.496
"Bahia","Itaquara",0.557
"Bahia","Itarantim",0.427
"Bahia","Itatim",0.446
"Bahia","Itiruçu",0.449
"Bahia","Itiúba",0.523
"Bahia","Itororó",0.38
"Bahia","Ituaçu",0.434
"Bahia","Ituberá",0.435
"Bahia","Iuiú",0.509
"Bahia","Jaborandi",0.47
"Bahia","Jacaraci",0.375
"Bahia","Jacobina",0.375
"Bahia","Jaguaquara",0.483
"Bahia","Jaguarari",0.398
"Bahia","Jaguaripe",0.533
"Bahia","Jandaíra",0.51
"Bahia","Jequié",0.331
"Bahia","Jeremoabo",0.498
"Bahia","Jiquiriçá",0.403
"Bahia","Jitaúna",0.494
"Bahia","João Dourado",0.503
"Bahia","Juazeiro",0.352
"Bahia","Jucuruçu",0.5
"Bahia","Jussara",0.519
"Bahia","Jussari",0.461
"Bahia","Jussiape",0.321
"Bahia","Lafaiete Coutinho",0.49
"Bahia","Lagoa Real",0.464
"Bahia","Laje",0.417
"Bahia","Lajedinho",0.519
"Bahia","Lajedo do Tabocal",0.475
"Bahia","Lajedão",0.356
"Bahia","Lamarão",0.648
"Bahia","Lapão",0.442
"Bahia","Lençóis",0.428
"Bahia","Licínio de Almeida",0.346
"Bahia","Livramento de Nossa Senhora",0.383
"Bahia","Luís Eduardo Magalhães",0.267
"Bahia","Macajuba",0.534
"Bahia","Macarani",0.418
"Bahia","Macaúbas",0.411
"Bahia","Macururé",0.587
"Bahia","Maetinga",0.446
"Bahia","Maiquinique",0.41
"Bahia","Mairi",0.466
"Bahia","Malhada",0.5
"Bahia","Malhada de Pedras",0.437
"Bahia","Manoel Vitorino",0.522
"Bahia","Mansidão",0.518
"Bahia","Maracás",0.505
"Bahia","Maragogipe",0.409
"Bahia","Maraú",0.497
"Bahia","Marcionílio Souza",0.574
"Bahia","Mascote",0.569
"Bahia","Matina",0.411
"Bahia","Medeiros Neto",0.463
"Bahia","Miguel Calmon",0.444
"Bahia","Milagres",0.45
"Bahia","Mirangaba",0.572
"Bahia","Mirante",0.546
"Bahia","Monte Santo",0.546
"Bahia","Morpará",0.517
"Bahia","Morro do Chapéu",0.502
"Bahia","Mortugaba",0.336
"Bahia","Mucugê",0.37
"Bahia","Mucuri",0.415
"Bahia","Mulungu do Morro",0.516
"Bahia","Mundo Novo",0.491
"Bahia","Muniz Ferreira",0.418
"Bahia","Muquém de São Francisco",0.499
"Bahia","Muritiba",0.382
"Bahia","Mutuípe",0.402
"Bahia","Nazaré",0.406
"Bahia","Nilo Peçanha",0.472
"Bahia","Nordestina",0.509
"Bahia","Nova Canaã",0.458
"Bahia","Nova Fátima",0.363
"Bahia","Nova Ibiá",0.423
"Bahia","Nova Itarana",0.604
"Bahia","Nova Redenção",0.567
"Bahia","Nova Soure",0.513
"Bahia","Nova Viçosa",0.496
"Bahia","Novo Horizonte",0.397
"Bahia","Novo Triunfo",0.528
"Bahia","Olindina",0.483
"Bahia","Oliveira dos Brejinhos",0.523
"Bahia","Ouriçangas",0.443
"Bahia","Ourolândia",0.464
"Bahia","Palmas de Monte Alto",0.459
"Bahia","Palmeiras",0.421
"Bahia","Paramirim",0.344
"Bahia","Paratinga",0.457
"Bahia","Paripiranga",0.499
"Bahia","Pau Brasil",0.461
"Bahia","Paulo Afonso",0.34
"Bahia","Pedro Alexandre",0.593
"Bahia","Pedrão",0.518
"Bahia","Piatã",0.43
"Bahia","Pilão Arcado",0.526
"Bahia","Pindaí",0.404
"Bahia","Pindobaçu",0.435
"Bahia","Pintadas",0.446
"Bahia","Piraí do Norte",0.507
"Bahia","Piripá",0.43
"Bahia","Piritiba",0.503
"Bahia","Planaltino",0.56
"Bahia","Planalto",0.473
"Bahia","Ponto Novo",0.468
"Bahia","Porto Seguro",0.341
"Bahia","Potiraguá",0.399
"Bahia","Poções",0.494
"Bahia","Prado",0.464
"Bahia","Presidente Dutra",0.39
"Bahia","Presidente Jânio Quadros",0.484
"Bahia","Presidente Tancredo Neves",0.473
"Bahia","Pé de Serra",0.414
"Bahia","Queimadas",0.52
"Bahia","Quijingue",0.481
"Bahia","Quixabeira",0.425
"Bahia","Rafael Jambeiro",0.525
"Bahia","Remanso",0.478
"Bahia","Retirolândia",0.398
"Bahia","Riacho de Santana",0.409
"Bahia","Riachão das Neves",0.488
"Bahia","Riachão do Jacuípe",0.368
"Bahia","Ribeira do Amparo",0.511
"Bahia","Ribeira do Pombal",0.417
"Bahia","Ribeirão do Largo",0.466
"Bahia","Rio Real",0.49
"Bahia","Rio de Contas",0.351
"Bahia","Rio do Antônio",0.439
"Bahia","Rio do Pires",0.393
"Bahia","Rodelas",0.385
"Bahia","Ruy Barbosa",0.467
"Bahia","Salinas da Margarida",0.425
"Bahia","Santa Brígida",0.544
"Bahia","Santa Bárbara",0.499
"Bahia","Santa Cruz Cabrália",0.421
"Bahia","Santa Cruz da Vitória",0.561
"Bahia","Santa Inês",0.49
"Bahia","Santa Luzia",0.538
"Bahia","Santa Maria da Vitória",0.403
"Bahia","Santa Rita de Cássia",0.411
"Bahia","Santa Teresinha",0.51
"Bahia","Santaluz",0.451
"Bahia","Santana",0.442
"Bahia","Santanópolis",0.536
"Bahia","Santo Amaro",0.414
"Bahia","Santo Antônio de Jesus",0.294
"Bahia","Santo Estêvão",0.446
"Bahia","Sapeaçu",0.443
"Bahia","Saubara",0.407
"Bahia","Saúde",0.491
"Bahia","Seabra",0.411
"Bahia","Sebastião Laranjeiras",0.443
"Bahia","Senhor do Bonfim",0.361
"Bahia","Sento Sé",0.485
"Bahia","Serra Dourada",0.493
"Bahia","Serra Preta",0.526
"Bahia","Serra do Ramalho",0.542
"Bahia","Serrinha",0.397
"Bahia","Serrolândia",0.405
"Bahia","Sobradinho",0.383
"Bahia","Souto Soares",0.488
"Bahia","Sátiro Dias",0.506
"Bahia","São Desidério",0.408
"Bahia","São Domingos",0.339
"Bahia","São Felipe",0.406
"Bahia","São Félix",0.382
"Bahia","São Félix do Coribe",0.372
"Bahia","São Gabriel",0.486
"Bahia","São Gonçalo dos Campos",0.411
"Bahia","São José da Vitória",0.517
"Bahia","São José do Jacuípe",0.458
"Bahia","São Miguel das Matas",0.379
"Bahia","Sítio do Mato",0.575
"Bahia","Sítio do Quinto",0.516
"Bahia","Tabocas do Brejo Velho",0.48
"Bahia","Tanhaçu",0.415
"Bahia","Tanque Novo",0.419
"Bahia","Tanquinho",0.437
"Bahia","Taperoá",0.481
"Bahia","Tapiramutá",0.513
"Bahia","Teixeira de Freitas",0.362
"Bahia","Teodoro Sampaio",0.53
"Bahia","Teofilândia",0.451
"Bahia","Teolândia",0.538
"Bahia","Terra Nova",0.45
"Bahia","Tremedal",0.499
"Bahia","Tucano",0.504
"Bahia","Uauá",0.448
"Bahia","Ubaitaba",0.408
"Bahia","Ubatã",0.511
"Bahia","Ubaíra",0.46
"Bahia","Uibaí",0.405
"Bahia","Umburanas",0.556
"Bahia","Una",0.526
"Bahia","Urandi",0.412
"Bahia","Uruçuca",0.468
"Bahia","Utinga",0.46
"Bahia","Valente",0.308
"Bahia","Valença",0.389
"Bahia","Varzedo",0.411
"Bahia","Vereda",0.41
"Bahia","Vitória da Conquista",0.328
"Bahia","Várzea Nova",0.515
"Bahia","Várzea da Roça",0.472
"Bahia","Várzea do Poço",0.4
"Bahia","Wagner",0.482
"Bahia","Wanderley",0.469
"Bahia","Wenceslau Guimarães",0.513
"Bahia","Xique-Xique",0.459
"Bahia","Água Fria",0.575
"Bahia","Érico Cardoso",0.398
"Bahia","Camaçari",0.354
"Bahia","Candeias",0.345
"Bahia","Dias D'Ávila",0.362
"Bahia","Itaparica",0.433
"Bahia","Lauro de Freitas",0.303
"Bahia","Madre de Deus",0.295
"Bahia","Mata de São João",0.424
"Bahia","Pojuca",0.316
"Bahia","Salvador",0.35
"Bahia","Simões Filho",0.429
"Bahia","São Francisco do Conde",0.376
"Bahia","São Sebastião do Passé",0.469
"Bahia","Vera Cruz",0.403
"Ceará","Abaiara",0.48
"Ceará","Acarape",0.424
"Ceará","Acaraú",0.521
"Ceará","Acopiara",0.428
"Ceará","Aiuaba",0.461
"Ceará","Alcântaras",0.431
"Ceará","Altaneira",0.401
"Ceará","Alto Santo",0.43
"Ceará","Amontada",0.6
"Ceará","Antonina do Norte",0.462
"Ceará","Apuiarés",0.458
"Ceará","Aracati",0.427
"Ceará","Aracoiaba",0.51
"Ceará","Ararendá",0.476
"Ceará","Araripe",0.477
"Ceará","Aratuba",0.459
"Ceará","Arneiroz",0.411
"Ceará","Assaré",0.437
"Ceará","Aurora",0.412
"Ceará","Baixio",0.345
"Ceará","Banabuiú",0.469
"Ceará","Barbalha",0.345
"Ceará","Barreira",0.507
"Ceará","Barro",0.388
"Ceará","Barroquinha",0.527
"Ceará","Baturité",0.421
"Ceará","Beberibe",0.456
"Ceará","Bela Cruz",0.52
"Ceará","Boa Viagem",0.496
"Ceará","Brejo Santo",0.383
"Ceará","Camocim",0.438
"Ceará","Campos Sales",0.422
"Ceará","Canindé",0.458
"Ceará","Capistrano",0.551
"Ceará","Caridade",0.542
"Ceará","Caririaçu",0.484
"Ceará","Cariré",0.434
"Ceará","Cariús",0.373
"Ceará","Carnaubal",0.415
"Ceará","Catarina",0.475
"Ceará","Catunda",0.435
"Ceará","Cedro",0.396
"Ceará","Chaval",0.505
"Ceará","Choró",0.582
"Ceará","Coreaú",0.505
"Ceará","Crateús",0.439
"Ceará","Crato",0.306
"Ceará","Croatá",0.459
"Ceará","Cruz",0.407
"Ceará","Deputado Irapuan Pinheiro",0.424
"Ceará","Ererê",0.406
"Ceará","Farias Brito",0.392
"Ceará","Forquilha",0.321
"Ceará","Fortim",0.47
"Ceará","Frecheirinha",0.43
"Ceará","General Sampaio",0.453
"Ceará","Granja",0.582
"Ceará","Granjeiro",0.452
"Ceará","Graça",0.46
"Ceará","Groaíras",0.371
"Ceará","Guaraciaba do Norte",0.436
"Ceará","Guaramiranga",0.384
"Ceará","Hidrolândia",0.4
"Ceará","Ibaretama",0.523
"Ceará","Ibiapina",0.383
"Ceará","Ibicuitinga",0.452
"Ceará","Icapuí",0.458
"Ceará","Icó",0.403
"Ceará","Iguatu",0.331
"Ceará","Independência",0.466
"Ceará","Ipaporanga",0.452
"Ceará","Ipaumirim",0.39
"Ceará","Ipu",0.43
"Ceará","Ipueiras",0.451
"Ceará","Iracema",0.364
"Ceará","Irauçuba",0.502
"Ceará","Itaiçaba",0.418
"Ceará","Itapagé",0.438
"Ceará","Itapipoca",0.449
"Ceará","Itapiúna",0.475
"Ceará","Itarema",0.519
"Ceará","Itatira",0.564
"Ceará","Jaguaretama",0.425
"Ceará","Jaguaribara",0.397
"Ceará","Jaguaribe",0.425
"Ceará","Jaguaruana",0.427
"Ceará","Jardim",0.386
"Ceará","Jati",0.381
"Ceará","Jijoca de Jericoacoara",0.401
"Ceará","Juazeiro do Norte",0.312
"Ceará","Jucás",0.457
"Ceará","Lavras da Mangabeira",0.421
"Ceará","Limoeiro do Norte",0.302
"Ceará","Madalena",0.446
"Ceará","Marco",0.44
"Ceará","Martinópole",0.426
"Ceará","Massapê",0.435
"Ceará","Mauriti",0.431
"Ceará","Meruoca",0.468
"Ceará","Milagres",0.433
"Ceará","Milhã",0.414
"Ceará","Miraíma",0.512
"Ceará","Missão Velha",0.375
"Ceará","Mombaça",0.503
"Ceará","Monsenhor Tabosa",0.425
"Ceará","Morada Nova",0.45
"Ceará","Moraújo",0.394
"Ceará","Morrinhos",0.414
"Ceará","Mucambo",0.403
"Ceará","Mulungu",0.412
"Ceará","Nova Olinda",0.421
"Ceará","Nova Russas",0.387
"Ceará","Novo Oriente",0.512
"Ceará","Ocara",0.52
"Ceará","Orós",0.384
"Ceará","Pacoti",0.4
"Ceará","Pacujá",0.377
"Ceará","Palhano",0.405
"Ceará","Palmácia",0.515
"Ceará","Paracuru",0.424
"Ceará","Paraipaba",0.434
"Ceará","Parambu",0.512
"Ceará","Paramoti",0.487
"Ceará","Pedra Branca",0.443
"Ceará","Penaforte",0.426
"Ceará","Pentecoste",0.448
"Ceará","Pereiro",0.456
"Ceará","Piquet Carneiro",0.485
"Ceará","Pires Ferreira",0.472
"Ceará","Poranga",0.526
"Ceará","Porteiras",0.428
"Ceará","Potengi",0.537
"Ceará","Potiretama",0.464
"Ceará","Quiterianópolis",0.483
"Ceará","Quixadá",0.401
"Ceará","Quixelô",0.39
"Ceará","Quixeramobim",0.391
"Ceará","Quixeré",0.389
"Ceará","Redenção",0.434
"Ceará","Reriutaba",0.436
"Ceará","Russas",0.321
"Ceará","Saboeiro",0.436
"Ceará","Salitre",0.546
"Ceará","Santa Quitéria",0.451
"Ceará","Santana do Acaraú",0.505
"Ceará","Santana do Cariri",0.467
"Ceará","Senador Pompeu",0.434
"Ceará","Senador Sá",0.493
"Ceará","Sobral",0.286
"Ceará","Solonópole",0.375
"Ceará","São Benedito",0.4
"Ceará","São João do Jaguaribe",0.273
"Ceará","São Luís do Curu",0.479
"Ceará","Tabuleiro do Norte",0.377
"Ceará","Tamboril",0.485
"Ceará","Tarrafas",0.435
"Ceará","Tauá",0.44
"Ceará","Tejuçuoca",0.507
"Ceará","Tianguá",0.378
"Ceará","Trairi",0.535
"Ceará","Tururu",0.512
"Ceará","Ubajara",0.351
"Ceará","Umari",0.467
"Ceará","Umirim",0.496
"Ceará","Uruburetama",0.459
"Ceará","Uruoca",0.481
"Ceará","Varjota",0.401
"Ceará","Viçosa do Ceará",0.497
"Ceará","Várzea Alegre",0.392
"Ceará","Aquiraz",0.44
"Ceará","Cascavel",0.485
"Ceará","Caucaia",0.423
"Ceará","Chorozinho",0.51
"Ceará","Eusébio",0.351
"Ceará","Fortaleza",0.33
"Ceará","Guaiúba",0.468
"Ceará","Horizonte",0.365
"Ceará","Itaitinga",0.478
"Ceará","Maracanaú",0.344
"Ceará","Maranguape",0.382
"Ceará","Pacajus",0.379
"Ceará","Pacatuba",0.389
"Ceará","Pindoretama",0.44
"Ceará","São Gonçalo do Amarante",0.429
"Maranhão","Afonso Cunha",0.6
"Maranhão","Aldeias Altas",0.668
"Maranhão","Altamira do Maranhão",0.592
"Maranhão","Alto Alegre do Maranhão",0.62
"Maranhão","Alto Alegre do Pindaré",0.571
"Maranhão","Alto Parnaíba",0.497
"Maranhão","Amapá do Maranhão",0.773
"Maranhão","Amarante do Maranhão",0.617
"Maranhão","Anajatuba",0.677
"Maranhão","Anapurus",0.604
"Maranhão","Apicum-Açu",0.652
"Maranhão","Araguanã",0.581
"Maranhão","Araioses",0.682
"Maranhão","Arame",0.643
"Maranhão","Arari",0.503
"Maranhão","Axixá",0.563
"Maranhão","Açailândia",0.387
"Maranhão","Bacabal",0.406
"Maranhão","Bacabeira",0.504
"Maranhão","Bacuri",0.733
"Maranhão","Bacurituba",0.56
"Maranhão","Balsas",0.358
"Maranhão","Barra do Corda",0.582
"Maranhão","Barreirinhas",0.611
"Maranhão","Barão de Grajaú",0.418
"Maranhão","Bela Vista do Maranhão",0.67
"Maranhão","Belágua",0.6
"Maranhão","Benedito Leite",0.625
"Maranhão","Bequimão",0.665
"Maranhão","Bernardo do Mearim",0.408
"Maranhão","Boa Vista do Gurupi",0.59
"Maranhão","Bom Jardim",0.665
"Maranhão","Bom Jesus das Selvas",0.653
"Maranhão","Bom Lugar",0.628
"Maranhão","Brejo",0.584
"Maranhão","Brejo de Areia",0.688
"Maranhão","Buriti",0.607
"Maranhão","Buriti Bravo",0.605
"Maranhão","Buriticupu",0.631
"Maranhão","Buritirana",0.628
"Maranhão","Cachoeira Grande",0.695
"Maranhão","Cajapió",0.708
"Maranhão","Cajari",0.633
"Maranhão","Campestre do Maranhão",0.435
"Maranhão","Cantanhede",0.686
"Maranhão","Capinzal do Norte",0.584
"Maranhão","Carolina",0.409
"Maranhão","Carutapera",0.627
"Maranhão","Caxias",0.463
"Maranhão","Cedral",0.494
"Maranhão","Central do Maranhão",0.727
"Maranhão","Centro Novo do Maranhão",0.716
"Maranhão","Centro do Guilherme",0.63
"Maranhão","Chapadinha",0.602
"Maranhão","Cidelândia",0.504
"Maranhão","Codó",0.504
"Maranhão","Coelho Neto",0.696
"Maranhão","Colinas",0.603
"Maranhão","Conceição do Lago-Açu",0.669
"Maranhão","Coroatá",0.568
"Maranhão","Cururupu",0.696
"Maranhão","Cândido Mendes",0.698
"Maranhão","Davinópolis",0.499
"Maranhão","Dom Pedro",0.446
"Maranhão","Duque Bacelar",0.52
"Maranhão","Esperantinópolis",0.542
"Maranhão","Estreito",0.353
"Maranhão","Feira Nova do Maranhão",0.453
"Maranhão","Fernando Falcão",0.784
"Maranhão","Formosa da Serra Negra",0.585
"Maranhão","Fortaleza dos Nogueiras",0.439
"Maranhão","Fortuna",0.621
"Maranhão","Godofredo Viana",0.639
"Maranhão","Gonçalves Dias",0.516
"Maranhão","Governador Archer",0.561
"Maranhão","Governador Edison Lobão",0.422
"Maranhão","Governador Eugênio Barros",0.61
"Maranhão","Governador Luiz Rocha",0.602
"Maranhão","Governador Newton Bello",0.682
"Maranhão","Governador Nunes Freire",0.574
"Maranhão","Grajaú",0.525
"Maranhão","Graça Aranha",0.543
"Maranhão","Guimarães",0.555
"Maranhão","Humberto de Campos",0.764
"Maranhão","Icatu",0.759
"Maranhão","Igarapé Grande",0.441
"Maranhão","Igarapé do Meio",0.675
"Maranhão","Imperatriz",0.252
"Maranhão","Itaipava do Grajaú",0.719
"Maranhão","Itapecuru Mirim",0.527
"Maranhão","Itinga do Maranhão",0.467
"Maranhão","Jatobá",0.655
"Maranhão","Jenipapo dos Vieiras",0.615
"Maranhão","Joselândia",0.634
"Maranhão","João Lisboa",0.458
"Maranhão","Junco do Maranhão",0.7
"Maranhão","Lago Verde",0.69
"Maranhão","Lago da Pedra",0.568
"Maranhão","Lago do Junco",0.539
"Maranhão","Lago dos Rodrigues",0.468
"Maranhão","Lagoa Grande do Maranhão",0.693
"Maranhão","Lagoa do Mato",0.519
"Maranhão","Lajeado Novo",0.443
"Maranhão","Lima Campos",0.513
"Maranhão","Loreto",0.464
"Maranhão","Luís Domingues",0.554
"Maranhão","Magalhães de Almeida",0.537
"Maranhão","Maracaçumé",0.621
"Maranhão","Marajá do Sena",0.619
"Maranhão","Maranhãozinho",0.595
"Maranhão","Mata Roma",0.562
"Maranhão","Matinha",0.565
"Maranhão","Matões",0.648
"Maranhão","Matões do Norte",0.586
"Maranhão","Milagres do Maranhão",0.596
"Maranhão","Mirador",0.634
"Maranhão","Miranda do Norte",0.541
"Maranhão","Mirinzal",0.62
"Maranhão","Montes Altos",0.553
"Maranhão","Monção",0.67
"Maranhão","Morros",0.64
"Maranhão","Nina Rodrigues",0.627
"Maranhão","Nova Colinas",0.506
"Maranhão","Nova Iorque",0.449
"Maranhão","Nova Olinda do Maranhão",0.541
"Maranhão","Olho D'Água das Cunhãs",0.576
"Maranhão","Olinda Nova do Maranhão",0.635
"Maranhão","Palmeirândia",0.664
"Maranhão","Paraibano",0.48
"Maranhão","Parnarama",0.594
"Maranhão","Passagem Franca",0.611
"Maranhão","Pastos Bons",0.551
"Maranhão","Paulino Neves",0.72
"Maranhão","Paulo Ramos",0.581
"Maranhão","Pedreiras",0.375
"Maranhão","Pedro do Rosário",0.74
"Maranhão","Penalva",0.673
"Maranhão","Peri Mirim",0.602
"Maranhão","Peritoró",0.652
"Maranhão","Pindaré-Mirim",0.534
"Maranhão","Pinheiro",0.475
"Maranhão","Pio Xii",0.597
"Maranhão","Pirapemas",0.669
"Maranhão","Porto Franco",0.366
"Maranhão","Porto Rico do Maranhão",0.439
"Maranhão","Poção de Pedras",0.528
"Maranhão","Presidente Dutra",0.428
"Maranhão","Presidente Juscelino",0.658
"Maranhão","Presidente Médici",0.443
"Maranhão","Presidente Sarney",0.715
"Maranhão","Presidente Vargas",0.658
"Maranhão","Primeira Cruz",0.659
"Maranhão","Riachão",0.487
"Maranhão","Ribamar Fiquene",0.545
"Maranhão","Rosário",0.526
"Maranhão","Sambaíba",0.597
"Maranhão","Santa Filomena do Maranhão",0.603
"Maranhão","Santa Helena",0.59
"Maranhão","Santa Inês",0.365
"Maranhão","Santa Luzia",0.639
"Maranhão","Santa Luzia do Paruá",0.514
"Maranhão","Santa Quitéria do Maranhão",0.609
"Maranhão","Santa Rita",0.544
"Maranhão","Santana do Maranhão",0.605
"Maranhão","Santo Amaro do Maranhão",0.757
"Maranhão","Santo Antônio dos Lopes",0.441
"Maranhão","Satubinha",0.697
"Maranhão","Senador Alexandre Costa",0.704
"Maranhão","Senador La Rocque",0.5
"Maranhão","Serrano do Maranhão",0.639
"Maranhão","Sucupira do Norte",0.62
"Maranhão","Sucupira do Riachão",0.496
"Maranhão","São Benedito do Rio Preto",0.72
"Maranhão","São Bento",0.601
"Maranhão","São Bernardo",0.543
"Maranhão","São Domingos do Azeitão",0.587
"Maranhão","São Domingos do Maranhão",0.538
"Maranhão","São Francisco do Brejão",0.559
"Maranhão","São Francisco do Maranhão",0.53
"Maranhão","São Félix de Balsas",0.629
"Maranhão","São José dos Basílios",0.618
"Maranhão","São João Batista",0.673
"Maranhão","São João do Carú",0.665
"Maranhão","São João do Paraíso",0.484
"Maranhão","São João do Soter",0.639
"Maranhão","São João dos Patos",0.479
"Maranhão","São Luís Gonzaga do Maranhão",0.552
"Maranhão","São Mateus do Maranhão",0.594
"Maranhão","São Pedro da Água Branca",0.616
"Maranhão","São Pedro dos Crentes",0.422
"Maranhão","São Raimundo das Mangabeiras",0.475
"Maranhão","São Raimundo do Doca Bezerra",0.618
"Maranhão","São Roberto",0.506
"Maranhão","São Vicente Ferrer",0.643
"Maranhão","Sítio Novo",0.494
"Maranhão","Tasso Fragoso",0.394
"Maranhão","Timbiras",0.712
"Maranhão","Timon",0.389
"Maranhão","Trizidela do Vale",0.437
"Maranhão","Tufilândia",0.678
"Maranhão","Tuntum",0.544
"Maranhão","Turiaçu",0.703
"Maranhão","Turilândia",0.695
"Maranhão","Tutóia",0.622
"Maranhão","Urbano Santos",0.663
"Maranhão","Vargem Grande",0.719
"Maranhão","Viana",0.559
"Maranhão","Vila Nova dos Martírios",0.61
"Maranhão","Vitorino Freire",0.581
"Maranhão","Vitória do Mearim",0.515
"Maranhão","Zé Doca",0.533
"Maranhão","Água Doce do Maranhão",0.687
"Maranhão","Alcântara",0.57
"Maranhão","Paço do Lumiar",0.443
"Maranhão","Raposa",0.642
"Maranhão","São José de Ribamar",0.449
"Maranhão","São Luís",0.372
"Paraíba","Aguiar",0.397
"Paraíba","Alagoa Grande",0.523
"Paraíba","Alagoa Nova",0.475
"Paraíba","Alagoinha",0.455
"Paraíba","Alcantil",0.508
"Paraíba","Algodão de Jandaíra",0.467
"Paraíba","Alhandra",0.445
"Paraíba","Amparo",0.476
"Paraíba","Aparecida",0.432
"Paraíba","Arara",0.509
"Paraíba","Araruna",0.51
